,Unnamed: 0,year,state,agency_name,fips_state_code,fips_county_code,fips_state_county_code,population,rec_legal,med_legal,narc_per_cap,synth_per_cap,other_per_cap,total_drug_per_cap,violent_per_cap,prop_per_cap,cpi,hhic,hhic_inf,educ,unemp,white,black,hisp,dem_gov,officer_emp,officer_per_cap,state_agency
1373,1373,2012,california,simi valley,6,111,6111,126686,0.0,1.0,37.73108315,0.0,31.81093412,69.54201727,13.81368107,27.4694915,229.594,81000,35.27966759,22.1520845,9.3854992,77.7565485,2.0072555,41.2684256,1,723,57.07023665,californiasimi valley
1374,1374,2012,california,davis,6,113,6113,66628,0.0,1.0,3.15182806,0.0,8.855135979,12.00696404,7.504352524,19.96157772,229.594,60000,26.1330871,24.1046334,10.1327567,67.1755802,2.1089296,31.8668192,1,84,12.60731224,californiadavis
1375,1375,2012,delaware,new castle county p dept,10,3,10003,410213,0.0,1.0,6.557568873,0.46317401,1.365144449,8.385887332,13.1638929,17.28370383,229.594,72000,31.35970452,24.1317868,7.86508,66.9063238,23.4561316,8.3908359,1,356,8.678418285,delawarenew castle county p dept
1376,1376,2012,delaware,wilmington,10,3,10003,72088,0.0,1.0,90.16757297,4.716457663,5.548773721,100.4328044,71.02430363,53.40694706,229.594,72000,31.35970452,24.1317868,7.86508,66.9063238,23.4561316,8.3908359,1,356,49.38408612,delawarewilmington
1377,1377,2012,iowa,waterloo,19,13,19013,68919,0.0,0.0,5.078425398,0.290195737,17.26664635,22.63526749,44.10975203,110.1292822,229.594,60000,26.1330871,19.2008538,6.6296823,88.8803545,8.555004,4.4113129,0,100,14.50978685,iowawaterloo
1378,1378,2012,iowa,cedar rapids,19,113,19113,128401,0.0,0.0,6.074719044,0.077881013,14.64163052,20.79423057,12.69460518,105.2172491,229.594,72040,31.37712658,23.9203945,3.7598019,92.2719918,3.9100272,2.8815316,0,108,8.411149446,iowacedar rapids
1379,1379,2012,iowa,davenport,19,163,19163,101193,0.0,0.0,2.964631941,0.395284259,2.075242359,5.435158558,41.90013143,43.97537379,229.594,71600,31.18548394,23.8304253,6.4929888,86.5270631,6.7736334,4.4149403,0,43,4.249305782,iowadavenport
1380,1380,2012,indiana,south bend,18,141,18141,101398,0.0,0.0,6.804867946,4.437957356,5.424170102,16.6669954,20.11874001,56.41136906,229.594,50400,21.95179317,19.9520112,10.3498387,80.4225352,12.5375522,7.0340603,0,118,11.6373104,indianasouth bend
1381,1381,2012,michigan,kent,26,81,26081,228874,0.0,1.0,0.830151087,0.393229462,1.0486119,2.27199245,4.806137875,25.34145425,229.594,57800,25.17487391,22.966469,8.6921919,82.8578321,9.5964797,10.7292646,0,207,9.044277637,michigankent
1382,1382,2012,michigan,warren,26,99,26099,134340,0.0,1.0,24.63897573,8.709245199,10.71907101,44.06729195,19.5771922,33.79484889,229.594,65000,28.31084436,16.4517189,10.1390934,84.1511974,10.1964933,1.918225,0,250,18.60949829,michiganwarren
1383,1383,2012,michigan,clinton township,26,99,26099,97001,0.0,1.0,1.44328409,1.134008928,1.958742693,4.536035711,11.9586396,29.58732384,229.594,65000,28.31084436,16.4517189,10.1390934,84.1511974,10.1964933,1.918225,0,250,25.77293018,michiganclinton township
1384,1384,2012,michigan,farmington hills,26,125,26125,80316,0.0,1.0,6.847950595,3.237213009,3.112704816,13.19786842,4.482294935,15.68803227,229.594,75900,33.05835518,31.8815643,8.5401361,76.7369977,13.9747404,3.6362785,0,841,104.71139,michiganfarmington hills
1385,1385,2012,michigan,ottawa,26,139,26139,218861,0.0,1.0,0.182764403,0.182764403,0.913822015,1.279350821,3.609596959,20.88083304,229.594,63000,27.43974146,19.5021047,7.7686992,90.4096635,1.5701736,8.9123936,0,128,5.848460895,michiganottawa
1386,1386,2012,michigan,washtenaw,26,161,26161,152545,0.0,1.0,3.605493461,0.262217706,1.048870825,4.916581992,10.09538169,7.079878069,229.594,70000,30.48860162,34.2395395,6.6975368,73.8766517,11.5788834,4.0669261,0,134,8.784293159,michiganwashtenaw
1387,1387,2012,michigan,dearborn,26,163,26163,97215,0.0,1.0,14.29820501,9.566424934,5.348968781,29.21359872,13.6810163,137.0158926,229.594,46000,20.03536678,15.3873766,16.9956509,54.6482987,38.5036947,5.7717568,0,1064,109.4481304,michigandearborn
1388,1388,2012,michigan,dearborn heights,26,163,26163,57228,0.0,1.0,4.193751311,3.145313483,2.621094569,9.960159363,14.85286922,22.01719438,229.594,46000,20.03536678,15.3873766,16.9956509,54.6482987,38.5036947,5.7717568,0,1064,185.9229748,michigandearborn heights
1389,1389,2012,michigan,detroit,26,163,26163,707096,0.0,1.0,17.96078609,0.721259914,2.870897304,21.55294331,33.43251836,28.8079695,229.594,46000,20.03536678,15.3873766,16.9956509,54.6482987,38.5036947,5.7717568,0,1064,15.04746173,michigandetroit
1390,1390,2012,michigan,livonia,26,163,26163,96028,0.0,1.0,6.352313908,1.666180697,5.727496147,13.74599075,7.081267964,78.83117424,229.594,46000,20.03536678,15.3873766,16.9956509,54.6482987,38.5036947,5.7717568,0,1064,110.8010164,michiganlivonia
1391,1391,2012,michigan,westland,26,163,26163,83299,0.0,1.0,11.5247482,2.400989208,4.441830034,18.36756744,16.20667715,87.75615554,229.594,46000,20.03536678,15.3873766,16.9956509,54.6482987,38.5036947,5.7717568,0,1064,127.7326258,michiganwestland
1392,1392,2012,minnesota,anoka,27,3,27003,80568,0.0,0.0,0.868831298,0.744712541,3.475325191,5.08886903,6.826531625,29.16790785,229.594,85000,37.02187339,18.6264658,5.5552907,86.7949657,4.2772736,4.9704275,1,128,15.88720087,minnesotaanoka
1393,1393,2012,minnesota,coon rapids,27,3,27003,62301,0.0,0.0,2.086643874,0.963066403,11.39628577,14.44599605,7.222998026,78.00837868,229.594,85000,37.02187339,18.6264658,5.5552907,86.7949657,4.2772736,4.9704275,1,128,20.54541661,minnesotacoon rapids
1394,1394,2012,minnesota,bloomington,27,53,27053,84596,0.0,0.0,2.718804672,2.364177975,20.21372169,25.29670434,10.99342759,235.3539174,229.594,75400,32.84057946,32.9841748,6.5676766,75.0954016,12.1228596,6.9100766,1,327,38.6543099,minnesotabloomington
1395,1395,2012,minnesota,plymouth,27,53,27053,72020,0.0,0.0,2.777006387,1.110802555,2.777006387,6.664815329,2.638156068,21.24409886,229.594,75400,32.84057946,32.9841748,6.5676766,75.0954016,12.1228596,6.9100766,1,327,45.40405443,minnesotaplymouth
1396,1396,2012,minnesota,maple grove,27,53,27053,62840,0.0,0.0,1.113940165,0.159134309,1.113940165,2.38701464,3.341820496,43.44366645,229.594,75400,32.84057946,32.9841748,6.5676766,75.0954016,12.1228596,6.9100766,1,327,52.03691916,minnesotamaple grove
1397,1397,2012,minnesota,rochester,27,109,27109,108582,0.0,0.0,4.69691109,0.368385184,3.039177764,8.104474038,11.05155551,86.29422925,229.594,75000,32.66635888,27.8301989,1.9744349,85.1733495,5.4088485,4.3666645,1,57,5.249488866,minnesotarochester
1398,1398,2012,minnesota,washington,27,163,27163,61885,0.0,0.0,4.847701382,0.161590046,8.079502303,13.08879373,2.747030783,10.01858286,229.594,95480,41.58645261,31.2678844,3.7601322,89.7988339,3.3408636,3.5581661,1,91,14.70469419,minnesotawashington
1399,1399,2012,minnesota,woodbury,27,163,27163,63190,0.0,0.0,0.474758664,0.158252888,5.538851084,6.171862636,3.481563539,54.28074062,229.594,95480,41.58645261,31.2678844,3.7601322,89.7988339,3.3408636,3.5581661,1,91,14.40101282,minnesotawoodbury
1400,1400,2012,missouri,columbia,29,19,29019,110646,0.0,0.0,6.236104333,2.349836415,4.157402888,12.74334364,19.97360953,96.2529147,229.594,55500,24.17310557,30.3346517,8.0036859,82.6966839,7.4578643,2.7289322,1,58,5.241942772,missouricolumbia
1401,1401,2012,missouri,jefferson,29,99,29099,161212,0.0,0.0,7.071433888,3.287596457,32.56581396,42.9248443,16.99625338,21.5864824,229.594,60000,26.1330871,13.0652559,9.2559936,95.5386221,0.5018565,1.4691679,1,140,8.684217056,missourijefferson
1402,1402,2012,missouri,o'fallon,29,183,29183,80670,0.0,0.0,1.487541837,1.115656378,0.743770919,3.346969134,6.198090988,59.99752076,229.594,81000,35.27966759,23.6148058,5.1566727,89.9792614,5.7158601,2.8583372,1,152,18.8421966,missourio'fallon
1403,1403,2012,missouri,st. peters,29,183,29183,53364,0.0,0.0,12.55528071,1.124353497,5.621767484,19.30140169,17.0526947,150.8507608,229.594,81000,35.27966759,23.6148058,5.1566727,89.9792614,5.7158601,2.8583372,1,152,28.48362192,missourist. peters
1404,1404,2012,missouri,st. louis county pol dep,29,189,29189,391743,0.0,0.0,11.89555397,5.743561468,8.85784813,26.49696357,15.72459495,90.23773239,229.594,69000,30.05305017,29.1897507,7.9225379,69.2510359,23.6764689,2.5534118,1,781,19.93654003,missourist. louis county pol dep
1405,1405,2012,mississippi,gulfport,28,47,28047,69369,0.0,0.0,20.75855209,13.26240828,20.32608226,54.34704263,6.919517364,107.1083625,229.594,47200,20.55802852,13.3747362,9.9245813,70.4398223,24.2390517,6.5458879,0,110,15.85722729,mississippigulfport
1406,1406,2012,north dakota,fargo,38,17,38017,109813,0.0,0.0,1.548086292,0.910638995,4.735322776,7.194048064,11.47405134,82.04857348,229.594,66500,28.96417154,28.0321296,3.8276877,91.4427675,3.4993539,2.2438758,0,69,6.283409068,north dakotafargo
1407,1407,2012,new jersey,cherry hill township,34,7,34007,71337,0.0,0.394520548,23.41001163,5.186649284,0.280359421,28.87702034,15.13940872,140.0395307,229.594,72000,31.35970452,20.883869,11.7956591,65.5044827,18.9053972,14.4881009,0,147,20.60641743,new jerseycherry hill township
1408,1408,2012,new jersey,east orange,34,13,34013,64682,0.0,0.394520548,68.79812003,1.546025169,0.309205034,70.65335024,43.75251229,30.30209332,229.594,63900,27.83173776,22.9909622,14.9151961,42.1068659,38.9042057,21.2842725,0,288,44.52552488,new jerseyeast orange
1409,1409,2012,new jersey,bayonne,34,17,34017,64036,0.0,0.394520548,9.838216003,4.684864764,0.156162159,14.67924293,12.64913486,26.85989131,229.594,65000,28.31084436,27.2365678,10.2765486,56.3619613,13.4215182,41.3914997,0,209,32.63789119,new jerseybayonne
1410,1410,2012,new jersey,jersey city,34,17,34017,251554,0.0,0.394520548,36.61241721,3.37899616,0.755305024,40.7467184,29.25813145,24.40827814,229.594,65000,28.31084436,27.2365678,10.2765486,56.3619613,13.4215182,41.3914997,0,209,8.308355264,new jerseyjersey city
1411,1411,2012,new jersey,hamilton township,34,21,34021,89111,0.0,0.394520548,12.00749627,2.244391826,1.458854687,15.71074278,10.66086117,38.715759,229.594,90000,39.19963065,27.1561312,10.5068112,64.5423061,19.8783613,14.6481768,0,141,15.82296237,new jerseyhamilton township
1412,1412,2012,new jersey,trenton,34,21,34021,85317,0.0,0.394520548,62.70731507,0.0,1.99256889,64.69988396,38.44485859,24.49687636,229.594,90000,39.19963065,27.1561312,10.5068112,64.5423061,19.8783613,14.6481768,0,141,16.52660079,new jerseytrenton
1413,1413,2012,new jersey,howell township,34,25,34025,51379,0.0,0.394520548,9.731602406,10.70476265,0.389264096,20.82562915,5.255065299,25.69143035,229.594,100830,43.91665287,30.2632618,8.7142905,83.1402145,7.9783058,10.0068198,0,501,97.5106561,new jerseyhowell township
1414,1414,2012,new jersey,middletown township,34,25,34025,66919,0.0,0.394520548,12.85135761,0.0,0.0,12.85135761,6.425678806,25.40384644,229.594,100830,43.91665287,30.2632618,8.7142905,83.1402145,7.9783058,10.0068198,0,501,74.86662981,new jerseymiddletown township
1415,1415,2012,new jersey,brick township,34,29,34029,75809,0.0,0.394520548,1.58292551,18.86319566,0.0,20.44612117,6.595522959,28.88839056,229.594,72400,31.5339251,19.724173,10.4078955,91.7497517,3.1161791,8.9607279,0,137,18.07173291,new jerseybrick township
1416,1416,2012,new jersey,toms river township,34,29,34029,92131,0.0,0.394520548,23.7705007,0.217082198,2.496445279,26.48402818,4.558726162,30.28296665,229.594,72400,31.5339251,19.724173,10.4078955,91.7497517,3.1161791,8.9607279,0,137,14.87013057,new jerseytoms river township
1417,1417,2012,new jersey,jackson township,34,29,34029,55400,0.0,0.394520548,6.137184116,0.902527076,1.083032491,8.122743682,4.332129964,18.23104693,229.594,72400,31.5339251,19.724173,10.4078955,91.7497517,3.1161791,8.9607279,0,137,24.72924188,new jerseyjackson township
1418,1418,2012,new jersey,lakewood township,34,29,34029,93742,0.0,0.394520548,7.787331186,1.600136545,0.10667577,9.4941435,6.40054618,14.50790467,229.594,72400,31.5339251,19.724173,10.4078955,91.7497517,3.1161791,8.9607279,0,137,14.61458044,new jerseylakewood township
1419,1419,2012,new jersey,passaic,34,31,34031,70237,0.0,0.394520548,14.80701055,0.711875507,2.420376725,17.93926278,0.0,0.0,229.594,68000,29.61749872,18.4257769,11.3892257,68.9790542,13.2853596,38.215497,0,531,75.60117887,new jerseypassaic
1420,1420,2012,new jersey,paterson,34,31,34031,147148,0.0,0.394520548,47.29931769,0.06795879,0.0,47.36727648,43.49362547,27.86310381,229.594,68000,29.61749872,18.4257769,11.3892257,68.9790542,13.2853596,38.215497,0,531,36.08611738,new jerseypaterson
1421,1421,2012,new jersey,wayne township,34,31,34031,55071,0.0,0.394520548,22.69797171,5.629096984,1.452670189,29.77973888,5.265929437,84.07328721,229.594,68000,29.61749872,18.4257769,11.3892257,68.9790542,13.2853596,38.215497,0,531,96.42098382,new jerseywayne township
1422,1422,2012,new jersey,elizabeth,34,39,34039,126281,0.0,0.394520548,53.68978706,0.0,0.0,53.68978706,19.00523436,32.07133298,229.594,79390,34.57842975,23.0310791,10.7229754,60.3339716,22.5020655,27.3475709,0,169,13.38285253,new jerseyelizabeth
1423,1423,2012,nevada,washoe,32,31,32031,108403,0.0,1.0,3.874431519,1.475973912,0.0,5.350405432,19.92564781,20.11014455,229.594,57700,25.13131876,19.6480371,9.8710615,80.7441207,1.8224813,24.0912685,0,421,38.83656356,nevadawashoe
1424,1424,2012,nevada,reno,32,31,32031,230486,0.0,1.0,3.123833986,3.123833986,0.043386583,6.291054554,19.95782824,84.82077003,229.594,57700,25.13131876,19.6480371,9.8710615,80.7441207,1.8224813,24.0912685,0,421,18.2657515,nevadareno
1425,1425,2012,new york,colonie town,36,1,36001,77853,0.0,0.0,17.46881944,0.385341605,0.0,17.85416105,5.78012408,111.8775127,229.594,71080,30.95899719,28.7530331,7.1047707,78.9967575,12.5197735,4.6071421,1,129,16.56968903,new yorkcolonie town
1426,1426,2012,new york,erie,36,29,36029,132847,0.0,0.0,0.903294768,0.0,14.07634346,14.97963823,8.581300293,34.92739768,229.594,64200,27.9624032,22.6299296,7.6067682,79.1371732,13.1653334,5.0638037,1,143,10.76426265,new yorkerie
1427,1427,2012,new york,amherst town,36,29,36029,117591,0.0,0.0,0.765364696,0.0,11.73559201,12.50095671,4.847309743,95.07530338,229.594,64200,27.9624032,22.6299296,7.6067682,79.1371732,13.1653334,5.0638037,1,143,12.16079462,new yorkamherst town
1428,1428,2012,new york,suffolk county pd,36,103,36103,1345578,0.0,0.0,0.0,0.0,28.65683,28.65683,9.416027908,43.51289929,229.594,98000,42.68404227,24.4782276,7.0419513,82.9620583,7.3257194,16.6856465,1,268,1.991709139,new yorksuffolk county pd
1429,1429,2012,ohio,dayton,39,113,39113,142139,0.0,0.0,50.79534822,0.562829343,9.00526949,60.36344705,35.45824862,70.21296055,229.594,49000,21.34202113,18.0206562,10.928884,74.9896103,19.764963,2.237238,0,222,15.61851427,ohiodayton
1430,1430,2012,ohio,richland,39,139,39139,52031,0.0,0.0,0.576579347,2.114124272,5.573600354,8.264303973,1.537544925,23.63975322,229.594,47100,20.51447337,11.7650006,8.6339949,85.8808301,7.837488,1.5716731,0,48,9.225269551,ohiorichland
1431,1431,2012,ohio,akron,39,153,39153,198390,0.0,0.0,31.45319825,5.090982408,13.9623973,50.50657795,30.69711175,77.12082262,229.594,58000,25.2619842,21.3251247,9.0290322,80.6400194,13.6401176,2.0157743,0,394,19.85987197,ohioakron
1432,1432,2012,ohio,columbus,39,49,39049,797384,0.0,0.0,9.581330952,0.326066237,2.106889529,12.01428672,7.93845876,15.97724559,229.594,57000,24.82643275,25.9183187,7.8332253,68.8654966,21.3371827,4.5344155,0,642,8.051327842,ohiocolumbus
1433,1433,2012,oregon,deschutes,41,17,41017,56184,0.0,1.0,0.177986615,0.711946462,22.24832693,23.13826,8.89933077,27.765912,229.594,52300,22.77934092,24.5610229,10.8512245,94.1446327,0.0,6.0627329,1,82,14.59490246,oregondeschutes
1434,1434,2012,oregon,bend,41,17,41017,78458,0.0,1.0,3.058961483,2.676591297,14.02024013,19.75579291,9.431797905,57.3555278,229.594,52300,22.77934092,24.5610229,10.8512245,94.1446327,0.0,6.0627329,1,82,10.45145173,oregonbend
1435,1435,2012,oregon,medford,41,29,41029,76037,0.0,1.0,21.83147678,11.17876823,61.54898273,94.55922774,30.51146153,191.7487539,229.594,50500,21.99534831,18.0086326,12.3704622,90.6776795,1.0184089,12.4784931,1,54,7.1018057,oregonmedford
1436,1436,2012,oregon,salem,41,47,41047,157353,0.0,1.0,6.482240567,0.381308269,37.1775562,44.04110503,23.00559888,121.2560294,229.594,53900,23.47622325,14.2484782,13.8327227,81.1891313,0.9006713,26.2101158,1,93,5.910278164,oregonsalem
1437,1437,2012,south carolina,anderson,45,7,45007,149153,0.0,0.0,4.894303165,1.676131221,10.19087782,16.76131221,17.49880995,76.09635743,229.594,45000,19.59981533,13.3392659,12.1713147,80.8308599,15.979634,2.9174716,0,178,11.93405429,south carolinaanderson
1438,1438,2012,tennessee,blount,47,9,47009,88008,0.0,0.0,0.795382238,2.386146714,1.363512408,4.54504136,14.65775839,31.47441142,229.594,55100,23.99888499,16.5551173,8.8118124,94.7592993,3.2345082,1.7644314,0,141,16.02127079,tennesseeblount
1439,1439,2012,tennessee,murfreesboro,47,149,47149,112247,0.0,0.0,11.40342281,11.22524433,9.621637995,32.25030513,21.64868549,74.92405142,229.594,58500,25.47975992,20.6980494,6.8612349,78.4742008,13.2800025,7.2411472,0,189,16.83786649,tennesseemurfreesboro
1440,1440,2012,tennessee,shelby,47,157,47157,135345,0.0,0.0,2.438213455,1.108278843,4.728656397,8.275148694,15.07259226,18.47131405,229.594,50000,21.77757258,20.0781929,10.1053352,42.2410608,50.8043922,6.2059314,0,528,39.01141527,tennesseeshelby
1441,1441,2012,tennessee,washington,47,179,47179,57432,0.0,0.0,1.741189581,4.875330826,11.31773227,17.93425268,22.46134559,31.34141245,229.594,48020,20.91518071,24.4515834,3.9474348,93.4351054,2.8760087,3.1006306,0,79,13.75539769,tennesseewashington
1442,1442,2012,tennessee,johnson city,47,179,47179,64342,0.0,0.0,7.770973858,4.662584315,21.44788785,33.88144602,25.95505269,167.8530353,229.594,48020,20.91518071,24.4515834,3.9474348,93.4351054,2.8760087,3.1006306,0,79,12.2781387,tennesseejohnson city
1443,1443,2012,tennessee,franklin,47,187,47187,64848,0.0,0.0,6.630890698,5.705650136,6.476683938,18.81322477,8.481371823,76.64075993,229.594,105000,45.73290243,38.041217,4.2829783,91.4613401,3.3280241,3.6514541,0,112,17.27115717,tennesseefranklin
1444,1444,2012,tennessee,memphis,47,157,47157,657436,0.0,0.0,16.65561363,5.445396966,12.36622272,34.46723331,38.51325452,101.9871136,229.594,50000,21.77757258,20.0781929,10.1053352,42.2410608,50.8043922,6.2059314,0,528,8.031199995,tennesseememphis
1445,1445,2012,texas,bexar,48,29,48029,277588,0.0,0.0,0.108073836,0.108073836,19.2011182,19.41726588,5.259593354,12.32041731,229.594,56000,24.39088129,17.7906921,7.694623,74.1607115,7.5395061,58.8424038,0,529,19.05701976,texasbexar
1446,1446,2012,texas,brazoria,48,39,48039,110903,0.0,0.0,10.45959081,8.83655086,2.344391044,21.64053272,6.492159815,50.94542077,229.594,69300,30.1837156,18.6673714,5.6836479,71.5628767,12.7542108,27.9356311,0,162,14.60735958,texasbrazoria
1447,1447,2012,texas,pearland,48,39,48039,94702,0.0,0.0,5.913285886,2.323076598,12.14335494,20.37971743,7.813984921,50.26293003,229.594,69300,30.1837156,18.6673714,5.6836479,71.5628767,12.7542108,27.9356311,0,162,17.10629131,texaspearland
1448,1448,2012,texas,bryan,48,41,48041,78479,0.0,0.0,21.02473273,6.116285885,1.911339339,29.05235796,21.53442322,72.88574013,229.594,47000,20.47091823,24.0365701,8.6387299,75.1594128,9.8626092,24.1776524,0,79,10.06638719,texasbryan
1449,1449,2012,texas,college station,48,41,48041,96567,0.0,0.0,15.94747688,0.103555045,0.207110089,16.25814202,5.177752234,49.91353154,229.594,47000,20.47091823,24.0365701,8.6387299,75.1594128,9.8626092,24.1776524,0,79,8.18084853,texascollege station
1450,1450,2012,texas,cameron,48,61,48061,105926,0.0,0.0,5.758737232,0.0,0.0,5.758737232,13.59439609,10.57341918,229.594,35800,15.59274197,10.003746,11.6257923,88.7579926,0.6146096,88.1625008,0,103,9.723769424,texascameron
1451,1451,2012,texas,brownsville,48,61,48061,181102,0.0,0.0,10.65697784,2.319135073,0.0,12.97611291,14.46698546,81.44581507,229.594,35800,15.59274197,10.003746,11.6257923,88.7579926,0.6146096,88.1625008,0,103,5.687402679,texasbrownsville
1452,1452,2012,texas,harlingen,48,61,48061,67112,0.0,0.0,9.536297532,0.0,7.599237096,17.13553463,18.02956252,106.8363333,229.594,35800,15.59274197,10.003746,11.6257923,88.7579926,0.6146096,88.1625008,0,103,15.34747884,texasharlingen
1453,1453,2012,texas,allen,48,85,48085,88783,0.0,0.0,4.505367018,3.153756913,11.26341755,18.92254148,2.252683509,24.7795186,229.594,91000,39.6351821,33.646145,4.1532965,73.8539352,9.0585063,14.4961015,0,155,17.4582972,texasallen
1454,1454,2012,texas,frisco,48,85,48085,123205,0.0,0.0,1.13631752,0.973986445,3.977111319,6.087415283,3.165455947,31.32989733,229.594,91000,39.6351821,33.646145,4.1532965,73.8539352,9.0585063,14.4961015,0,155,12.58065825,texasfrisco
1455,1455,2012,texas,mckinney,48,85,48085,138105,0.0,0.0,4.634155172,1.086130118,7.964954202,13.68523949,3.475616379,29.54273922,229.594,91000,39.6351821,33.646145,4.1532965,73.8539352,9.0585063,14.4961015,0,155,11.22334456,texasmckinney
1456,1456,2012,texas,plano,48,85,48085,273816,0.0,0.0,5.149443422,1.679960265,7.450258568,14.27966225,4.053817162,46.71019955,229.594,91000,39.6351821,33.646145,4.1532965,73.8539352,9.0585063,14.4961015,0,155,5.660735677,texasplano
1457,1457,2012,texas,garland,48,113,48113,234984,0.0,0.0,7.574983829,10.42624179,0.723453512,18.72467913,0.595785245,1.149014401,229.594,51100,22.25667918,19.4209371,7.9740245,59.9791432,21.976661,37.8601693,0,452,19.23535219,texasgarland
1458,1458,2012,texas,grand prairie,48,113,48113,181782,0.0,0.0,15.56809805,1.485295574,0.0,17.05339363,17.10840457,76.1351509,229.594,51100,22.25667918,19.4209371,7.9740245,59.9791432,21.976661,37.8601693,0,452,24.86494812,texasgrand prairie
1459,1459,2012,texas,irving,48,113,48113,224007,0.0,0.0,24.15103099,3.482034044,0.089282924,27.72234796,16.42805805,34.82034044,229.594,51100,22.25667918,19.4209371,7.9740245,59.9791432,21.976661,37.8601693,0,452,20.17794087,texasirving
1460,1460,2012,texas,mesquite,48,113,48113,144811,0.0,0.0,4.281442708,0.138111055,14.70882737,19.12838113,19.68082535,73.6822479,229.594,51100,22.25667918,19.4209371,7.9740245,59.9791432,21.976661,37.8601693,0,452,31.21309845,texasmesquite
1461,1461,2012,texas,denton,48,121,48121,93574,0.0,0.0,13.03780965,2.992284182,16.35069571,32.38078954,18.59490884,147.9043324,229.594,80000,34.84411614,25.8558893,6.9271082,77.8026437,8.7879149,18.1772106,0,202,21.58719302,texasdenton
1462,1462,2012,texas,lewisville,48,121,48121,100216,0.0,0.0,5.787499002,0.89806019,9.579308693,16.26486789,4.989223278,5.188792209,229.594,80000,34.84411614,25.8558893,6.9271082,77.8026437,8.7879149,18.1772106,0,202,20.15646204,texaslewisville
1463,1463,2012,texas,el paso,48,141,48141,100673,0.0,0.0,17.18434933,0.099331499,156.0497849,173.3334658,6.655210434,74.99528175,229.594,45000,19.59981533,13.5073377,9.5881443,82.2288539,3.2949453,81.9105439,0,237,23.54156527,texasel paso
1464,1464,2012,texas,fort bend,48,157,48157,352683,0.0,0.0,2.013139278,0.226832595,0.340248892,2.580220765,2.80705336,3.00553188,229.594,94720,41.2554335,28.4494378,5.5233356,52.7688017,20.1996066,24.5406684,0,421,11.9370653,texasfort bend
1465,1465,2012,texas,missouri city,48,157,48157,70819,0.0,0.0,1.83566557,0.564820175,2.682895833,5.083381578,19.62750109,28.24100877,229.594,94720,41.2554335,28.4494378,5.5233356,52.7688017,20.1996066,24.5406684,0,421,59.44732346,texasmissouri city
1466,1466,2012,texas,sugar land,48,157,48157,82924,0.0,0.0,3.858955188,4.703101635,10.12975737,18.69181419,6.27080218,31.23341855,229.594,94720,41.2554335,28.4494378,5.5233356,52.7688017,20.1996066,24.5406684,0,421,50.76937919,texassugar land
1467,1467,2012,texas,league city,48,167,48167,86127,0.0,0.0,3.018797822,3.599335864,3.599335864,10.21746955,5.921488035,50.50680971,229.594,71800,31.27259423,20.2793273,6.7083547,78.4492687,13.8432132,24.0526046,0,232,26.93696518,texasleague city
1468,1468,2012,texas,harris,48,201,48201,1622053,0.0,0.0,5.443718547,4.703915347,0.819948547,10.96758244,0.542522347,3.86547172,229.594,56400,24.56510188,19.5291505,8.3640662,64.3719492,18.2709129,41.2125488,0,2370,14.6111132,texasharris
1469,1469,2012,texas,baytown,48,201,48201,74420,0.0,0.0,13.16850309,0.134372481,19.88712712,33.19000269,137.1943026,763.9075517,229.594,56400,24.56510188,19.5291505,8.3640662,64.3719492,18.2709129,41.2125488,0,2370,318.4627788,texasbaytown
1470,1470,2012,texas,pasadena,48,201,48201,154562,0.0,0.0,5.628809151,7.052186178,0.582290602,13.26328593,4.917120638,42.44251498,229.594,56400,24.56510188,19.5291505,8.3640662,64.3719492,18.2709129,41.2125488,0,2370,153.3365251,texaspasadena
1471,1471,2012,texas,hidalgo,48,215,48215,250466,0.0,0.0,6.108613544,0.558958102,0.199627894,6.86719954,4.351888081,52.18273139,229.594,36600,15.94118313,9.7460557,10.3340926,92.2540061,0.7779286,91.0047562,0,252,10.06124584,texashidalgo
1472,1472,2012,texas,mcallen,48,215,48215,135745,0.0,0.0,9.797782607,0.0,0.736675384,10.53445799,12.00780876,18.04854691,229.594,36600,15.94118313,9.7460557,10.3340926,92.2540061,0.7779286,91.0047562,0,252,18.56421968,texasmcallen
1473,1473,2012,texas,mission,48,215,48215,80557,0.0,0.0,4.717156796,1.737899872,1.117221346,7.572278014,21.7237484,223.1959979,229.594,36600,15.94118313,9.7460557,10.3340926,92.2540061,0.7779286,91.0047562,0,252,31.2821977,texasmission
1474,1474,2012,texas,beaumont,48,245,48245,120323,0.0,0.0,33.74250974,0.0,0.24932889,33.99183863,6.814989653,42.88456904,229.594,50000,21.77757258,14.3054675,11.7411242,58.8007301,32.7042286,16.6884357,0,138,11.46912893,texasbeaumont
1475,1475,2012,texas,port arthur,48,245,48245,54745,0.0,0.0,18.08384327,0.0,0.0,18.08384327,45.30094073,151.4293543,229.594,50000,21.77757258,14.3054675,11.7411242,58.8007301,32.7042286,16.6884357,0,138,25.20778153,texasport arthur
1476,1476,2012,texas,lubbock,48,303,48303,237241,0.0,0.0,30.3067345,1.770351668,8.388094807,40.46518098,2.27616643,5.521811154,229.594,48000,20.90646968,17.3597435,7.8961303,81.2858283,6.8116759,33.776146,0,145,6.111928377,texaslubbock
